pc11_district_id,pc11_state_id,pc11_subdistrict_id,secc_cons_rural,secc_cons_pc_rural,secc_pov_rate_rural,secc_pov_rate_tend_rural,_mean_p_miss,_core_p_miss,_target_weight_share,_target_group_max_weight_share
138,09,00732,101075.12725125872,17017.499343931573,0.3354541542067193,0.23618589173346424,0.0025340201497235,0.0025340201497235,1.0,1.0
138,09,00733,106555.90354869096,17888.324891197484,0.28274736172521575,0.18942973115750064,0.0304039157645755,0.0304039157645755,1.0,1.0
138,09,00734,105974.87961081497,17521.719890707933,0.29101938461870436,0.198206981350121,0.0196227778738303,0.0196227778738303,1.0,1.0
139,09,00735,108797.70493496068,18534.260959283038,0.23498789260253444,0.15046004699587823,0.0141501545949753,0.0141501545949753,1.0,1.0
139,09,00736,106974.14347636889,18495.305046694943,0.25580613321925505,0.1697943750405043,0.0,0.0,1.0,1.0
139,09,00737,104149.40760676823,17897.661209703292,0.2593099827374215,0.16860047610866835,0.0,0.0,1.0,1.0
140,09,00738,112304.73819781671,19884.539818098154,0.21383130517288132,0.1371434277398192,0.0,0.0,1.0,1.0
140,09,00739,124312.84252240788,21252.28802645125,0.14602386409899468,0.0877470345007857,0.0,0.0,1.0,1.0
140,09,00740,116374.77400396085,19460.39279645791,0.23024964601669742,0.15185977130198977,0.0129384393049164,0.0129384393049164,1.0,1.0
140,09,00741,106653.2963580818,18464.429390933914,0.2566210189072144,0.1668827325564847,0.0,0.0,1.0,1.0
141,09,00742,127695.67156493598,21518.298348269986,0.13719782960531604,0.08452707087413398,0.0,0.0,1.0,1.0
141,09,00743,130259.50116187634,21883.502112777845,0.1294532962601909,0.08211011228212155,0.0,0.0,1.0,1.0
141,09,00744,117243.67731518802,20141.812097459355,0.15576544903203798,0.09622931536802984,0.0,0.0,1.0,1.0
142,09,00745,116396.37892643981,20255.44542158985,0.16652727307114532,0.10450848153005458,0.0,0.0,1.0,1.0
142,09,00746,103200.22596901168,17453.08853921265,0.29450188924271714,0.19998348711513594,0.0149776199586414,0.0149776199586414,1.0,1.0
142,09,00747,108391.72750627882,19398.282487588614,0.20153767534472422,0.13145926886083453,0.0,0.0,1.0,1.0
142,09,00748,104520.56315757768,18200.262401865595,0.245512494024822,0.16014747145890987,0.0,0.0,1.0,1.0
142,09,00749,108446.51367964785,19736.029140030707,0.18550260295892806,0.1140515700992744,0.0052049341697185,0.0052049341697185,1.0,1.0
142,09,00750,111643.1785972767,19198.737035858878,0.18391116005739994,0.10844621136865329,0.0097797033499112,0.0097797033499112,1.0,1.0
142,09,00751,109507.40546773154,19073.475879903624,0.19525072303654045,0.11691378697913807,0.0082050631445111,0.0082050631445111,1.0,1.0
143,09,00752,113922.14466144865,19473.117950682044,0.17649617607374696,0.10434550226884108,0.0122625225147954,0.0122625225147954,1.0,1.0
143,09,00753,109564.11405715412,18882.861262071696,0.19538723324371632,0.11477830020907566,0.0206360839308586,0.0206360839308586,1.0,1.0
143,09,00754,99803.69319990485,17349.714604780835,0.2428885856826047,0.15022374205837188,0.0130707972505157,0.0130707972505157,1.0,1.0
143,09,00755,104488.60011592072,18282.593382142386,0.21062353074141435,0.12494406858150012,0.0156296548495552,0.0156296548495552,1.0,1.0
143,09,00756,109967.48073757815,21668.112487208688,0.20117624324843947,0.12946828080076464,0.0125734401355943,0.0125734401355943,1.0,1.0
144,09,00757,112653.69600521319,21206.20360487366,0.15705286145744488,0.09630465557529645,0.0,0.0,1.0,1.0
144,09,00758,115602.9026056754,20183.949595993476,0.17992514284839428,0.11483299845786694,0.0,0.0,1.0,1.0
144,09,00759,117045.22859080163,20371.993267966856,0.1867768239241114,0.11996254652229134,0.0107789570524615,0.0107789570524615,1.0,1.0
144,09,00760,110682.86277668993,20225.849976273894,0.19876447751995674,0.12671556971988082,0.0,0.0,1.0,1.0
145,09,00761,118342.82904301255,21375.488404024163,0.18795800133927157,0.1249423462266035,0.0,0.0,1.0,1.0
145,09,00762,116964.71090138315,23393.915417601478,0.13347823358819966,0.07889123225040555,0.0,0.0,1.0,1.0
145,09,00763,120729.84862223135,21027.350867174744,0.1501427899293095,0.09263939748125237,0.0,0.0,1.0,1.0
145,09,00764,120097.97521859632,20695.12902978994,0.1539450004880877,0.09451456976876942,0.0,0.0,1.0,1.0
146,09,00765,106021.33357549403,17943.412715180613,0.2281787804227782,0.14643349205686879,0.0,0.0,1.0,1.0
146,09,00766,124835.09355331652,21436.884754863102,0.13854358080511245,0.08337883931163678,0.0,0.0,1.0,1.0
146,09,00767,125108.60215682077,20377.979597754882,0.1896811942399255,0.12296717619626106,0.0027737229823108,0.0027737229823108,1.0,1.0
146,09,00768,120727.87501620986,19603.843562755952,0.20522457311780254,0.13677325429107012,0.0,0.0,1.0,1.0
146,09,00769,117873.44143016089,18846.05369189771,0.2003400204034209,0.13052898029514895,0.0,0.0,1.0,1.0
146,09,00770,122652.67316581032,20521.793573952495,0.19623143981538982,0.12538175258550266,0.0,0.0,1.0,1.0
147,09,00771,105501.05086207797,17928.0527615219,0.23250069460201772,0.14608442595619203,0.011224513879757,0.011224513879757,1.0,1.0
147,09,00772,99947.88079849457,17524.921768198365,0.2588088640482775,0.16545233657787164,0.0,0.0,1.0,1.0
147,09,00773,100709.20168522216,17449.67642799071,0.24343938659194683,0.15280106569301105,0.0,0.0,1.0,1.0
147,09,00774,103694.8257631779,18485.846757947704,0.2243280129153094,0.14073687547390606,0.0,0.0,1.0,1.0
148,09,00775,93806.99757681796,15636.095201262799,0.34058548045719195,0.22587195249118325,0.009760152202222,0.009760152202222,1.0,1.0
148,09,00776,92460.27736955037,16032.342419662182,0.329310648096924,0.2213931305752474,0.0,0.0,1.0,1.0
148,09,00777,92648.4245873335,15648.595283563416,0.3302078006585724,0.21669922248211798,0.0281630903040078,0.0281630903040078,1.0,1.0
149,09,00778,94598.67997812934,14693.731763091022,0.3692435998206252,0.24971697586235866,0.0247428091956399,0.0247428091956399,1.0,1.0
149,09,00779,92247.75414577586,15595.166566097245,0.37065025398028506,0.25545916917324357,0.0226641140052749,0.0226641140052749,1.0,1.0
149,09,00780,89243.52669015303,15972.060678666345,0.38053650043361137,0.2606102694338019,0.0076627006222058,0.0076627006222058,1.0,1.0
149,09,00781,88507.84000516437,14690.754088732205,0.4106278208255988,0.28863739034977787,0.0195813055233681,0.0195813055233681,1.0,1.0
149,09,00782,82619.0527807243,14170.010827015458,0.47568596411607916,0.35112442335626576,0.0147186042997899,0.0147186042997899,1.0,1.0
149,09,00783,80395.06787678137,13595.509424390404,0.4996787758537305,0.3643299426469174,0.0219431667070162,0.0219431667070162,1.0,1.0
150,09,00784,89865.60262787453,15383.950357557937,0.380134816192977,0.2604368030881966,0.0813287620288155,0.0813287620288155,1.0,1.0
150,09,00785,85594.77937068685,14899.271821560262,0.4017298073829902,0.27908626127315156,0.0354338107295457,0.0354338107295457,1.0,1.0
150,09,00786,86701.0367837879,14962.15883469819,0.3882480228605762,0.2622793664378062,0.0186989333055969,0.0186989333055969,1.0,1.0
150,09,00787,89160.98510206898,16134.024283195518,0.35108089026915845,0.24064605493101274,1.8797522486346807e-06,1.8797522486346807e-06,1.0,1.0
150,09,00788,89038.64628576704,15356.074822663484,0.359058802045973,0.249709701305119,0.0,0.0,1.0,1.0
150,09,00789,86466.60007351323,15338.853885839353,0.3786797539133272,0.26030456934208246,0.0105866050327971,0.0105866050327971,1.0,1.0
151,09,00790,80007.31773001261,14298.163770775242,0.43250011758833207,0.29767554716960315,0.0370041807043639,0.0370041807043639,1.0,1.0
151,09,00791,79359.38622602254,14041.352160644577,0.45069201678278115,0.31962123517217333,0.0,0.0,1.0,1.0
151,09,00792,79592.35656971564,14729.652493986303,0.43445513573716843,0.30909686616967347,0.0260629649701926,0.0260629649701926,1.0,1.0
152,09,00793,80039.24691545934,14967.142565996013,0.42524717856035066,0.311119552299718,0.0299587599318503,0.0299587599318503,1.0,1.0
152,09,00794,79856.93573923584,13974.205007127392,0.47648149622976876,0.3493186453847471,0.0720422369267413,0.0720422369267413,1.0,1.0
152,09,00795,81520.15615119683,15289.230904821192,0.4243039900237795,0.3029492720335677,0.004149411459362,0.004149411459362,1.0,1.0
152,09,00796,81929.46138780401,14176.323143372038,0.45413499508363275,0.32369244792235363,0.0110276740178363,0.0110276740178363,1.0,1.0
153,09,00797,75497.94287742679,13543.43331920475,0.49312328526016047,0.3722362730223921,0.0048209739450734,0.0048209739450734,1.0,1.0
153,09,00798,79705.73309121502,14307.634601032434,0.47621080655486314,0.3629339427939961,0.0,0.0,1.0,1.0
153,09,00799,77228.51279707062,14269.87289354941,0.45372336740770436,0.3413465487831673,0.0066129843497555,0.0066129843497555,1.0,1.0
153,09,00800,80496.73088146452,14737.359387202154,0.4295560703451771,0.3135670149506733,0.0548674083389246,0.0548674083389246,1.0,1.0
153,09,00801,79683.91503663558,14522.643361970002,0.43694977782370836,0.3212963260309446,0.0605086376913031,0.0605086376913031,1.0,1.0
153,09,00802,74985.16091390593,13453.485976519158,0.500882756726631,0.38780899875319236,0.0026462585879166,0.0026462585879166,1.0,1.0
154,09,00803,76081.777265783,14484.907755618628,0.4358756748546995,0.3113924057607281,0.0735728418625533,0.0735728418625533,1.0,1.0
154,09,00804,73639.4324950828,13828.64878035167,0.4747874560427787,0.34815290446264613,0.0393732562537486,0.0393732562537486,1.0,1.0
154,09,00805,74133.65244375425,13579.555499863342,0.5027845023340314,0.38581932713018047,0.0273198502503092,0.0273198502503092,1.0,1.0
154,09,00806,73876.18054127542,13457.766653751702,0.5067202854359605,0.39371801139298307,0.0187348236557375,0.0187348236557375,1.0,1.0
154,09,00807,77069.41062418098,14733.91467077399,0.458317005877625,0.347939517712373,0.0460496307660991,0.0460496307660991,1.0,1.0
154,09,00808,75262.94055532853,13754.2927068096,0.47498491773885854,0.34323754071983725,0.0498124566978044,0.0498124566978044,1.0,1.0
155,09,00809,81573.84730298746,14441.898480430826,0.44115753046706613,0.32339922840179014,0.0919439538954585,0.0919439538954585,1.0,1.0
155,09,00810,85435.84536338919,15289.903976646128,0.41310799782512053,0.2963664689899622,0.0246128699242945,0.0246128699242945,1.0,1.0
155,09,00811,81248.46888745482,14667.361199362249,0.4224487192109654,0.2996474435346261,0.0408778893677752,0.0408778893677752,1.0,1.0
155,09,00812,87056.2238989595,15241.425582461165,0.3916805315699722,0.27078659701725394,0.0145838395291704,0.0145838395291704,1.0,1.0
155,09,00813,85115.92679568012,15036.082844221814,0.3893400566296867,0.27657847664686025,0.025445326587663,0.025445326587663,1.0,1.0
156,09,00814,83701.88138644733,15458.738239631177,0.37710005927780854,0.2572919672464698,0.0246448212648946,0.0246448212648946,1.0,1.0
156,09,00815,82764.97404036867,15518.185269827723,0.3575177462678292,0.2407416953740008,0.0245376773730854,0.0245376773730854,1.0,1.0
156,09,00816,83264.16235247893,15697.841508198326,0.35286869175133617,0.24037232977652775,0.0264732612862297,0.0264732612862297,1.0,1.0
156,09,00817,85255.87050377985,16016.433680240167,0.31417062224018655,0.19883488048772274,0.0239282343632325,0.0239282343632325,1.0,1.0
156,09,00818,87373.93921391302,16351.494567204698,0.3201861097060982,0.20709503310212127,0.036746796244844,0.036746796244844,1.0,1.0
157,09,00819,82845.9499388832,14955.994335594929,0.3990353816055761,0.28098317084773605,0.0,0.0,1.0,1.0
157,09,00820,92872.15207547972,17152.585896693636,0.31857589875418174,0.21494883591672895,0.0297899699957137,0.0297899699957137,1.0,1.0
157,09,00821,95308.530814999,17331.97808483619,0.29876884087261496,0.19612003953672544,0.0165307058233895,0.0165307058233895,1.0,1.0
157,09,00822,88715.89879769913,17401.101643582544,0.3071407248513854,0.2065069591324585,0.0035997635976144,0.0035997635976144,1.0,1.0
158,09,00823,86210.29333501516,16632.307559217046,0.3228004691245818,0.21293786606993037,0.0114073394938113,0.0114073394938113,1.0,1.0
158,09,00824,86669.38128525409,15566.461123509805,0.3659410955018732,0.24838493445483117,0.0213899355587955,0.0213899355587955,1.0,1.0
158,09,00825,81273.69406093468,15383.26271438577,0.38172846446848524,0.26029839150084677,0.0,0.0,1.0,1.0
158,09,00826,85764.20394688538,17065.687259086517,0.3385890831145271,0.23061139858586197,0.0268119549681211,0.0268119549681211,1.0,1.0
158,09,00827,86786.0857525801,16161.258585506932,0.33348237344398324,0.21655488844691273,0.0,0.0,1.0,1.0
158,09,00828,82866.99112963614,15125.787042815973,0.40952180716768627,0.278575183049956,0.006850362591285,0.006850362591285,1.0,1.0
158,09,00829,85096.52994071382,15617.988753904176,0.3646381373045138,0.2388714289421213,0.0132166224281052,0.0132166224281052,1.0,1.0
159,09,00830,90989.02105953476,15535.126516514962,0.36760263461242815,0.25173798966985483,0.0038031342548555,0.0038031342548555,1.0,1.0
159,09,00831,84409.00782903306,14662.500738621773,0.4316714479492829,0.311359097364583,1.6113178969101583e-05,1.6113178969101583e-05,1.0,1.0
159,09,00832,89743.72194489352,15386.66218291239,0.3837597914988579,0.26615434253763337,0.0049151766042812,0.0049151766042812,1.0,1.0
160,09,00833,90395.11428005627,15569.067098620733,0.3558023650648695,0.24431696685033105,0.0469916277261829,0.0469916277261829,1.0,1.0
160,09,00834,86870.98802683395,15150.699506419389,0.39452957713219783,0.28025385267128566,0.0041666553932484,0.0041666553932484,1.0,1.0
160,09,00835,89816.49284113699,15944.008980191542,0.32737501871276975,0.22013696237586294,0.0078031285806074,0.0078031285806074,1.0,1.0
161,09,00836,96130.90643922526,16931.19105676074,0.28445178395783816,0.1835893702661634,0.0,0.0,0.662390749244434,0.662390749244434
161,09,00837,96130.90643922526,16931.19105676074,0.28445178395783816,0.1835893702661634,0.0,0.0,0.3376092507555659,0.662390749244434
161,09,00838,92450.50855594812,16246.64095022152,0.31933926126269935,0.2120519935693839,0.0,0.0,1.0,1.0
161,09,00839,90489.3169919312,16243.646830686317,0.3244586549672015,0.216677261842224,0.0,0.0,1.0,1.0
161,09,00840,89312.2153765571,17209.21798254174,0.311885743527834,0.2061761958403548,0.0,0.0,1.0,1.0
162,09,00841,88978.19439000322,16686.198535235184,0.3061267480263645,0.19879134418886396,0.0,0.0,1.0,1.0
162,09,00842,90203.72852060614,17090.946510781323,0.3045585844694209,0.20726219453873443,0.0,0.0,1.0,1.0
163,09,00843,87986.23065889138,15990.747124345902,0.31250878122941655,0.2016077491316479,0.0,0.0,1.0,1.0
163,09,00844,86738.71662478859,16075.85998863818,0.33736841259397543,0.2325118215669357,0.0,0.0,1.0,1.0
163,09,00845,88874.22995526984,16268.353207659491,0.3379568114828466,0.23298879155871968,0.0,0.0,1.0,1.0
163,09,00846,87912.98475888692,16425.134294457042,0.33799778847034184,0.23276394763309458,0.0,0.0,1.0,1.0
163,09,00847,87386.6516051456,15842.842051703285,0.3719689186320894,0.27331079494478805,0.0043443173161773,0.0043443173161773,1.0,1.0
164,09,00848,86622.47651352506,16027.259060372178,0.36901882878458175,0.25660582820667727,0.0018488123434928,0.0018488123434928,1.0,1.0
164,09,00849,88598.30420596624,16701.406121855867,0.3082778608664682,0.20583323965165926,0.0006034857335972,0.0006034857335972,1.0,1.0
164,09,00850,82676.21359391282,15728.009749005114,0.3683458542123121,0.26135454642973643,0.0,0.0,1.0,1.0
165,09,00851,92465.97932005215,16297.639451138959,0.3282031739038836,0.2180352695775469,0.0035051274441916,0.0035051274441916,1.0,1.0
165,09,00852,95273.23429531786,17152.290027462273,0.29738585631125164,0.19732615741463175,0.0,0.0,1.0,1.0
165,09,00853,88984.37807441363,15653.325920211817,0.35261945563912056,0.23428349737856513,0.0,0.0,1.0,1.0
165,09,00854,96366.03958373617,18301.14419449818,0.2846498583098098,0.19394258348736035,0.0,0.0,1.0,1.0
165,09,00855,103707.11056668757,19158.866466394356,0.23650217427667025,0.15419363882529333,0.0226751507367964,0.0226751507367964,1.0,1.0
166,09,00856,100054.14336846022,19200.908608521317,0.214674545313953,0.13541345008703665,5.471293296488433e-05,5.471293296488433e-05,1.0,1.0
166,09,00857,93831.5196797463,17940.464121571127,0.23331345675717585,0.14337330324963551,0.0146824609477641,0.0146824609477641,1.0,1.0
166,09,00858,97984.08245063917,19372.595410196096,0.1805721210494296,0.10598502625705256,0.0102471985967366,0.0102471985967366,1.0,1.0
166,09,00859,92049.21083793655,17948.626461146123,0.23839116664417137,0.1471999541483238,0.0,0.0,1.0,1.0
166,09,00860,99020.48854375072,20798.91871370886,0.16954318756926737,0.10656761442579388,0.0024044288406351,0.0024044288406351,1.0,1.0
167,09,00861,89967.64953565641,17589.32771306802,0.24777359383725112,0.15873989724959503,0.0100558965366067,0.0100558965366067,1.0,1.0
167,09,00862,94735.78900425886,17807.981090707675,0.2460285646232447,0.16243405304539144,0.0129584182576986,0.0129584182576986,1.0,1.0
167,09,00863,98028.01516156556,18014.832294845903,0.22002449643649263,0.13739909015804513,0.0324212269866956,0.0324212269866956,1.0,1.0
168,09,00864,82170.47260105943,14930.602568482118,0.4093520210732321,0.27864930132548527,0.0186797564831125,0.0186797564831125,1.0,1.0
168,09,00865,89885.88828218897,16553.402685675348,0.32221050305341925,0.22183581787648443,0.0,0.0,1.0,1.0
168,09,00866,89651.60075971481,17037.69775292109,0.2932021277665412,0.18179637936417653,0.0307907627711686,0.0307907627711686,1.0,1.0
168,09,00867,88014.0373290048,15832.052949550427,0.37040036732123777,0.24529142574614823,0.0002024681835711,0.0002024681835711,1.0,1.0
169,09,00868,92887.29330252044,16896.788773658984,0.3023730592798505,0.2026590451439474,0.0177358681107828,0.0177358681107828,1.0,1.0
169,09,00869,86135.34898148743,15824.315949694146,0.35324720545542115,0.23807191600603383,0.0002194869273586,0.0002194869273586,1.0,1.0
169,09,00870,86321.60897157955,15551.196555414228,0.3691174531962769,0.24531609098202944,0.0266971513031027,0.0266971513031027,1.0,1.0
170,09,00871,80990.5255846456,14590.707728998843,0.4356403197549213,0.30926635423872245,0.0,0.0,1.0,1.0
170,09,00872,82545.93784036077,14562.508311146472,0.4392454917617133,0.3062446543156456,0.0,0.0,1.0,1.0
170,09,00873,78377.38162342913,14264.677757940259,0.4595641310670615,0.32992007670175577,0.0001188067726649,0.0001188067726649,1.0,1.0
170,09,00874,77159.38325769531,15640.08103165156,0.41992891499711715,0.28739198163100077,0.0,0.0,1.0,1.0
171,09,00875,79214.01343448486,13904.477892983585,0.47896948364024655,0.3514367046866869,0.0015420704568324,0.0015420704568324,1.0,1.0
171,09,00876,79952.0057531072,15449.829324550925,0.4471874015461594,0.3303488576362558,0.0,0.0,1.0,1.0
172,09,00877,87606.57913014406,17121.843157784424,0.31304667714024437,0.21186022061092735,0.0223541581677253,0.0223541581677253,1.0,1.0
172,09,00878,81640.408555217,14958.858296971097,0.3932996961464007,0.27320102963160287,0.0406240998667382,0.0406240998667382,1.0,1.0
172,09,00879,83910.54864771946,15402.578148422537,0.3794223594057347,0.2587581477148513,0.0250795259447845,0.0250795259447845,1.0,1.0
173,09,00880,87987.41838453738,15763.632639285424,0.36833257873093517,0.25135798245548907,0.0631733947448593,0.0631733947448593,1.0,1.0
173,09,00881,86329.16815470676,15736.093677311661,0.3585583548311306,0.23893650078611237,0.0322204848167793,0.0322204848167793,1.0,1.0
173,09,00882,92594.07212760884,16236.518271620815,0.3550607507719924,0.24771969005581057,0.0776436817087474,0.0776436817087474,1.0,1.0
173,09,00883,94879.02442486714,15511.467946103752,0.36721169570614787,0.25676523206810986,0.0600857009470454,0.0600857009470454,1.0,1.0
173,09,00884,95063.90645207326,15596.395822254755,0.35587491693306195,0.24097922308102684,0.0293293279562517,0.0293293279562517,1.0,1.0
174,09,00885,81249.77131742722,14566.73532800129,0.4366344028177379,0.2982980749725321,0.0,0.0,1.0,1.0
174,09,00886,77618.91343070765,14364.676393271457,0.4643461209740755,0.32916648473490806,0.0,0.0,1.0,1.0
174,09,00887,81289.31333848399,14894.645068263491,0.42767187975942156,0.2926884346826446,0.0148058173457547,0.0148058173457547,1.0,1.0
175,09,00888,89954.52903589586,15773.296429973396,0.34488717071657193,0.2364434119303002,0.0178843968282823,0.0178843968282823,1.0,1.0
175,09,00889,92028.89991896604,15260.58590713816,0.3758893721517788,0.2627921099187971,0.011216423526505,0.011216423526505,1.0,1.0
175,09,00890,89880.358092757,17609.196582463013,0.3727214278729209,0.261338221787555,0.0,0.0,1.0,1.0
175,09,00891,86085.37248243921,16074.931963631338,0.3864522026999433,0.28342034140014216,0.0001372265909335,0.0001372265909335,1.0,1.0
175,09,00892,87918.34909122139,15235.16797507585,0.4115368445109178,0.294490213660067,8.784397504513208e-06,8.784397504513208e-06,1.0,1.0
175,09,00893,93571.49646441815,15107.22536230892,0.3922993671670512,0.28507491367319115,0.0248667542872126,0.0248667542872126,1.0,1.0
175,09,00894,91403.1729122733,15406.399093719447,0.40810403579924004,0.3025817993386078,0.0117400807482281,0.0117400807482281,1.0,1.0
175,09,00895,88326.10448102438,15830.159067323877,0.3947256305164951,0.2857216516667751,0.0110791224609771,0.0110791224609771,1.0,1.0
176,09,00896,89555.74223363817,16225.532812402924,0.34543672030002415,0.24584543945574122,0.0776826241934756,0.0776826241934756,1.0,1.0
176,09,00897,80666.90506665943,15225.120987804858,0.4333892987596953,0.3258514878131473,0.0164242495164277,0.0164242495164277,1.0,1.0
176,09,00898,91708.93306328196,16628.10456504085,0.32360807591338503,0.22356485481862415,0.0549251889798213,0.0549251889798213,1.0,1.0
176,09,00899,81750.43584734027,15599.795596511096,0.40582606882886846,0.29905395747831764,0.0060193079398453,0.0060193079398453,1.0,1.0
176,09,00900,80635.51212441089,14806.997559259482,0.42774037643506563,0.313817675181192,0.0292354507951901,0.0292354507951901,1.0,1.0
176,09,00901,84719.07972660863,16405.144950209262,0.3469239208893887,0.2427461534068757,0.0245474549530847,0.0245474549530847,1.0,1.0
177,09,00902,81445.95234107309,14457.885588715,0.429691041150833,0.30803167808119863,0.0097540358866841,0.0097540358866841,1.0,1.0
177,09,00903,84187.57759497268,14653.3442410916,0.41406905431265556,0.2842337403965352,0.0,0.0,1.0,1.0
177,09,00904,85667.63911085959,14708.794146116763,0.424291530787023,0.29977419819491646,0.0,0.0,1.0,1.0
177,09,00905,88704.4480018927,15354.545284281205,0.39922719241634136,0.28287387959372823,0.0,0.0,1.0,1.0
177,09,00906,86520.14673414509,14869.348972507685,0.3929258060496035,0.2737755023009391,0.0187819742666737,0.0187819742666737,1.0,1.0
178,09,00907,91043.11941115488,14708.190568680493,0.4134593591747938,0.2933614794711901,0.0433509946931383,0.0433509946931383,1.0,1.0
178,09,00908,92985.35381697187,14932.550593387396,0.37149799052531024,0.25065507940966897,0.0226199556863172,0.0226199556863172,1.0,1.0
178,09,00909,94864.86533260069,15171.04425018488,0.3626986121347562,0.2432670949288321,0.0171867719656264,0.0171867719656264,1.0,1.0
178,09,00910,92154.90323065038,14785.751871111497,0.40285816771223265,0.28165021875397434,0.0187724822663245,0.0187724822663245,1.0,1.0
178,09,00911,89369.6983616552,14954.939193045358,0.40252684394864235,0.2816085828689662,0.0041058595964916,0.0041058595964916,1.0,1.0
179,09,00912,82773.25664442813,14802.312397024038,0.430327688314299,0.3067304828502615,0.0309259929263916,0.0309259929263916,1.0,1.0
179,09,00913,89709.29140321143,17540.06429826214,0.3033270397802675,0.2021930229150185,0.0253136710706383,0.0253136710706383,1.0,1.0
179,09,00914,91755.09900191292,17823.799139748637,0.31381121202862344,0.21126588563921403,0.0352611621310811,0.0352611621310811,1.0,1.0
179,09,00915,85985.81262363674,15283.477646367051,0.41424440733308326,0.30153423745983243,0.0390975326556186,0.0390975326556186,1.0,1.0
179,09,00916,88955.43945696286,19445.557357022313,0.32586131895585296,0.2266344649903226,0.0453673346631448,0.0453673346631448,1.0,1.0
179,09,00917,91966.80158208651,18910.379148282,0.2968698458011855,0.2021702990067513,0.076271461210409,0.076271461210409,1.0,1.0
179,09,00918,90265.05333098168,18132.809428064757,0.3174732891630819,0.21718549296490122,0.0219468179506864,0.0219468179506864,1.0,1.0
180,09,00919,72471.6617043812,13832.377447404202,0.48467730526823427,0.3559658292073922,0.051975418777847,0.051975418777847,1.0,1.0
180,09,00920,70939.36380908417,13784.586650674759,0.5011839179779838,0.37616962596002745,0.0,0.0,1.0,1.0
180,09,00921,76265.28907233264,14042.174794045375,0.4738543095114552,0.3421251690934202,0.0042426840101128,0.0042426840101128,1.0,1.0
180,09,00922,76344.33649519486,13926.875592393613,0.480498379266715,0.3569482686644235,0.0203538933105895,0.0203538933105895,1.0,1.0
181,09,00923,78166.2820690778,14568.720260485401,0.455156919492335,0.3309270856002845,0.0298896888327998,0.0298896888327998,1.0,1.0
181,09,00924,79586.75485588901,15001.62483354528,0.4130581758075733,0.2933888800579761,0.0493270027812943,0.0493270027812943,1.0,1.0
182,09,00925,82563.79514672718,14038.052722038889,0.4714215901413738,0.34522925312995956,0.1201147185325961,0.1201147185325961,1.0,1.0
182,09,00926,81645.57304129566,13342.5242682595,0.5280568405349915,0.40347477654592573,0.1181936333831245,0.1181936333831245,1.0,1.0
182,09,00927,86572.5661333116,14211.313087854152,0.4649218953469064,0.33887828226279465,0.0139362484102358,0.0139362484102358,1.0,1.0
183,09,00928,85939.64798742942,15050.50599339428,0.40801443214131633,0.28664202152791624,0.0362732691895167,0.0362732691895167,1.0,1.0
183,09,00929,81984.01453186134,14280.346010549427,0.45953376205844393,0.3302539832447965,0.0111821027682671,0.0111821027682671,1.0,1.0
183,09,00930,84235.67200111487,14840.002910755653,0.4256362390965719,0.3073549913748196,0.0975664465660544,0.0975664465660544,1.0,1.0
183,09,00931,87339.25953685727,14470.908121844279,0.4296146663755087,0.29897418866531783,0.0534989548133345,0.0534989548133345,1.0,1.0
184,09,00932,85266.7077816955,14657.834060233927,0.42626759529876346,0.2994737101300824,0.1113220103147355,0.1113220103147355,1.0,1.0
184,09,00933,87121.49121743435,14279.477215812112,0.44518264666021656,0.31213495170570155,0.1081621549302056,0.1081621549302056,1.0,1.0
184,09,00934,83171.50429518714,14125.927147683604,0.4978335163551353,0.3615775642794511,0.1920974935611533,0.1920974935611533,1.0,1.0
184,09,00935,87464.66426366288,14953.45003885987,0.4338222532815999,0.30819644657074036,0.1108664602331458,0.1108664602331458,1.0,1.0
184,09,00936,88434.50929151424,14423.977668608646,0.45552123337814426,0.33283989986392903,0.0228110415026302,0.0228110415026302,1.0,1.0
185,09,00937,89053.11977639825,14337.634283459689,0.4335395363277558,0.3027761323558519,0.0998098010999185,0.0998098010999185,1.0,1.0
185,09,00938,86456.67162013437,14649.853087390957,0.4230929734453517,0.29738534017770746,0.1379151873703424,0.1379151873703424,1.0,1.0
185,09,00939,85015.07219604166,14444.196488351867,0.4444311508015624,0.3166350568237893,0.0859171733724323,0.0859171733724323,1.0,1.0
185,09,00940,89009.90130693058,14812.367215516606,0.44056647476823413,0.31998524151099716,0.0057176139397174,0.0057176139397174,1.0,1.0
186,09,00941,84460.71383505336,13499.267614542008,0.48351487524588316,0.34295238815145584,0.0503831606055458,0.0503831606055458,1.0,1.0
186,09,00942,84643.64015766919,13519.282931936275,0.4841716055113549,0.3467715642145842,0.0593570443440029,0.0593570443440029,1.0,1.0
186,09,00943,86258.74173221883,14207.402958249972,0.43893480803111345,0.3057713404638662,0.1191498942403972,0.1191498942403972,1.0,1.0
187,09,00944,86209.64461242432,14190.094647316593,0.4028124223450805,0.2838476142775732,0.059237037320119,0.059237037320119,1.0,1.0
187,09,00945,84093.73557979144,14274.403414827495,0.409048245060247,0.28465105987704614,0.057070170109356,0.057070170109356,1.0,1.0
187,09,00946,86772.95250415058,14282.564403393348,0.42456012916366825,0.2955800180908876,0.0056652058274281,0.0056652058274281,1.0,1.0
187,09,00947,88473.78323168843,14648.807719949744,0.37649365434138143,0.2531577835253906,0.1525475278267027,0.1525475278267027,1.0,1.0
